datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2021-03-07,6.8,3.9,5.4,3.5,0.5,1.7,0.4,71.4,6.61,100.0,12.5,rain,0.0,0.0,17.8,25.8,46.3,1026.4,81.2,10.6,82.9,7.1,3,,2021-03-07T07:28:55,2021-03-07T19:02:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-08,9.2,-0.7,5.0,7.8,-3.0,3.9,0.2,72.2,0.0,0.0,0.0,,0.0,0.0,14.8,15.5,211.8,1019.1,16.9,10.8,222.4,19.2,8,,2021-03-08T07:27:18,2021-03-08T19:03:15,0.82,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-09,12.6,2.4,7.6,12.6,2.4,6.9,3.0,74.9,0.0,0.0,0.0,,0.0,0.0,18.4,22.4,35.1,1018.0,32.0,10.8,206.3,17.7,7,,2021-03-09T07:25:41,2021-03-09T19:04:22,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-10,12.8,6.5,9.0,12.8,2.6,7.1,4.9,76.0,0.02,100.0,4.17,rain,0.0,0.0,19.9,23.3,51.6,1013.6,59.5,11.0,156.3,13.6,5,,2021-03-10T07:24:04,2021-03-10T19:05:28,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-11,8.1,4.9,6.5,7.1,0.1,2.7,2.8,78.2,7.658,100.0,12.5,rain,0.0,0.0,55.4,34.8,30.4,1014.3,89.1,10.8,55.9,4.9,2,,2021-03-11T07:22:26,2021-03-11T19:06:35,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-12,8.3,1.2,5.6,7.1,-1.1,4.2,-1.0,63.1,0.0,0.0,0.0,,0.0,0.0,25.0,15.1,301.7,1021.7,63.0,11.2,223.7,19.6,8,,2021-03-12T07:20:48,2021-03-12T19:07:41,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-13,12.6,3.3,8.5,12.6,3.3,8.0,3.2,70.0,0.0,0.0,0.0,,0.0,0.0,14.2,13.4,220.1,1017.8,44.9,10.8,204.3,17.6,8,,2021-03-13T07:19:09,2021-03-13T19:08:48,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-14,15.6,5.1,10.2,15.6,5.1,10.2,4.9,71.7,0.0,0.0,0.0,,0.0,0.0,14.2,9.4,243.5,1014.3,13.9,10.0,219.1,18.9,7,,2021-03-14T07:17:30,2021-03-14T19:09:53,0.03,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-15,17.9,7.2,12.4,17.9,6.1,12.3,6.4,68.5,0.0,0.0,0.0,,0.0,0.0,13.9,13.6,157.0,1004.4,49.8,10.9,211.1,18.2,7,,2021-03-15T07:15:51,2021-03-15T19:10:59,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-16,12.3,8.0,10.2,12.3,5.2,9.3,6.1,76.1,4.163,100.0,12.5,rain,0.0,0.0,55.4,31.7,216.7,999.7,79.3,10.7,131.1,11.3,5,,2021-03-16T07:14:11,2021-03-16T19:12:05,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-17,8.8,5.4,7.1,6.6,2.3,4.6,3.8,79.7,2.435,100.0,16.67,rain,0.0,0.0,29.2,19.7,278.4,1003.2,89.1,10.6,73.9,6.4,3,,2021-03-17T07:12:32,2021-03-17T19:13:10,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-18,9.0,5.1,7.0,7.3,2.6,5.3,3.3,77.5,2.007,100.0,12.5,rain,0.0,0.0,18.5,16.7,270.9,1011.2,87.1,10.9,65.3,5.7,2,,2021-03-18T07:10:52,2021-03-18T19:14:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-19,9.9,6.1,7.8,9.9,2.9,6.1,4.6,80.5,3.055,100.0,12.5,rain,0.0,0.0,14.5,16.8,23.3,1014.6,86.4,10.2,85.2,7.4,3,,2021-03-19T07:09:12,2021-03-19T19:15:20,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-20,11.3,5.9,8.0,11.3,3.1,5.9,4.4,78.8,3.001,100.0,8.33,rain,0.0,0.0,24.7,25.1,58.1,1017.7,83.8,10.9,99.4,8.6,4,,2021-03-20T07:07:31,2021-03-20T19:16:25,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-21,6.9,6.0,6.6,3.5,1.7,2.9,4.6,87.2,14.27,100.0,16.67,rain,0.0,0.0,28.7,26.6,62.8,1013.4,89.3,9.5,22.8,2.0,1,,2021-03-21T07:05:51,2021-03-21T19:17:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-22,12.4,6.3,8.3,12.4,2.1,6.1,6.4,88.0,10.129,100.0,12.5,rain,0.0,0.0,46.4,26.3,23.0,1001.8,86.7,10.3,137.8,11.9,8,,2021-03-22T07:04:11,2021-03-22T19:18:35,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-23,6.6,4.9,5.9,2.9,0.0,1.7,3.5,84.9,14.55,100.0,16.67,rain,0.0,0.0,31.7,32.6,10.9,1007.8,89.2,9.8,38.8,3.4,3,,2021-03-23T07:02:31,2021-03-23T19:19:39,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-24,5.5,2.0,4.0,2.7,-3.4,0.5,-1.1,70.4,4.118,100.0,12.5,rain,0.0,0.0,33.9,26.9,11.6,1011.2,85.0,10.1,40.0,3.4,2,,2021-03-24T07:00:50,2021-03-24T19:20:43,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-25,6.8,1.3,3.9,4.1,-3.8,0.5,-1.3,69.7,0.268,100.0,4.17,rain,0.0,0.0,24.5,22.8,348.4,1017.9,80.2,11.0,76.1,6.6,4,,2021-03-25T06:59:10,2021-03-25T19:21:48,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-26,8.6,2.1,5.9,6.2,0.7,3.8,-0.1,65.9,0.323,100.0,4.17,rain,0.0,0.0,29.0,17.6,279.0,1023.4,84.2,11.0,85.3,7.6,3,,2021-03-26T06:57:30,2021-03-26T19:22:52,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-27,12.4,6.2,8.9,12.4,3.7,7.8,2.6,65.4,0.0,0.0,0.0,,0.0,0.0,13.3,16.1,242.4,1027.7,25.2,10.9,256.8,22.4,8,,2021-03-27T06:55:49,2021-03-27T19:23:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-28,14.6,3.3,9.1,14.6,3.3,9.1,2.9,66.7,0.0,0.0,0.0,,0.0,0.0,14.2,12.0,226.6,1028.6,3.0,10.9,264.1,22.6,8,,2021-03-28T06:54:09,2021-03-28T19:25:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-29,12.3,8.8,10.1,12.3,6.2,9.3,3.2,64.0,0.051,100.0,8.33,rain,0.0,0.0,16.3,19.7,40.4,1029.4,57.8,11.0,129.7,11.3,5,,2021-03-29T06:52:29,2021-03-29T19:26:04,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-30,8.8,4.2,7.0,8.0,1.8,4.6,2.5,73.9,3.423,100.0,8.33,rain,0.0,0.0,46.4,25.6,24.3,1025.7,77.4,10.5,159.5,13.8,5,,2021-03-30T06:50:50,2021-03-30T19:27:08,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-03-31,9.5,6.7,8.0,5.9,3.4,4.5,3.6,74.0,0.365,100.0,8.33,rain,0.0,0.0,59.4,36.9,47.7,1022.7,84.4,11.0,181.5,15.8,6,,2021-03-31T06:49:10,2021-03-31T19:28:12,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-01,10.2,5.1,7.5,10.2,1.7,4.9,1.9,67.8,0.027,100.0,4.17,rain,0.0,0.0,16.9,25.1,34.1,1018.4,74.7,11.0,135.8,11.6,7,,2021-04-01T06:47:31,2021-04-01T19:29:15,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-02,13.6,3.6,9.0,13.6,3.6,8.8,4.5,74.6,0.0,0.0,0.0,,0.0,0.0,23.9,16.2,243.4,1015.1,51.5,10.6,260.1,22.3,8,,2021-04-02T06:45:52,2021-04-02T19:30:19,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-03,19.4,11.0,14.4,19.4,11.0,14.4,7.4,64.2,0.144,100.0,8.33,rain,0.0,0.0,46.4,22.8,254.2,1012.9,67.4,11.0,236.1,20.4,8,,2021-04-03T06:44:13,2021-04-03T19:31:23,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-04,14.4,9.0,11.8,14.4,5.6,11.0,8.2,79.1,0.679,100.0,12.5,rain,0.0,0.0,23.2,26.3,352.9,1012.7,76.9,10.6,138.4,12.0,7,,2021-04-04T06:42:35,2021-04-04T19:32:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-05,8.9,6.9,7.9,8.0,3.7,5.7,6.1,88.5,15.531,100.0,12.5,rain,0.0,0.0,21.4,22.8,27.0,1013.8,88.7,10.0,46.3,4.0,1,,2021-04-05T06:40:57,2021-04-05T19:33:30,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-06,19.0,8.0,12.4,19.0,7.6,12.3,9.1,82.1,2.338,100.0,8.33,rain,0.0,0.0,16.3,14.1,62.8,1007.0,75.4,9.7,193.5,16.7,8,,2021-04-06T06:39:19,2021-04-06T19:34:34,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-07,19.4,9.8,14.6,19.4,6.4,14.3,9.5,72.9,0.0,0.0,0.0,,0.0,0.0,50.0,29.8,284.7,1006.0,41.2,11.0,281.3,24.2,9,,2021-04-07T06:37:42,2021-04-07T19:35:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-08,9.8,4.1,6.5,6.5,-0.8,2.6,4.1,84.8,14.418,100.0,12.5,rain,0.0,0.0,23.5,28.9,34.9,1016.6,82.8,9.1,37.8,3.1,1,,2021-04-08T06:36:05,2021-04-08T19:36:41,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-09,9.9,3.9,6.9,7.1,1.9,4.6,1.2,68.4,3.83,100.0,12.5,rain,0.0,0.0,27.8,29.5,38.6,1026.0,72.9,11.0,170.2,14.5,7,,2021-04-09T06:34:29,2021-04-09T19:37:45,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-10,11.6,1.1,7.1,11.6,-1.1,5.5,0.4,65.0,0.0,0.0,0.0,,0.0,0.0,24.1,21.1,22.1,1026.4,24.4,11.0,245.4,21.2,8,,2021-04-10T06:32:53,2021-04-10T19:38:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-11,12.5,2.1,7.7,12.5,-0.8,6.6,0.5,64.3,0.018,100.0,4.17,rain,0.0,0.0,21.7,18.0,22.4,1025.4,46.5,11.0,203.1,17.4,8,,2021-04-11T06:31:18,2021-04-11T19:39:52,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-12,13.4,8.1,10.3,13.4,6.7,10.0,2.3,58.7,0.0,0.0,0.0,,0.0,0.0,17.0,15.5,239.3,1023.4,48.4,11.0,268.5,23.3,8,,2021-04-12T06:29:43,2021-04-12T19:40:56,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
2021-04-13,16.7,6.4,12.4,16.7,6.4,12.1,3.8,58.3,0.0,0.0,0.0,,0.0,0.0,18.6,12.3,114.7,1018.9,36.7,10.9,288.4,24.8,9,,2021-04-13T06:28:09,2021-04-13T19:42:00,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-14,19.7,11.3,15.0,19.7,11.3,15.0,8.1,64.6,0.697,100.0,8.33,rain,0.0,0.0,44.6,20.8,287.4,1014.3,64.1,11.0,256.4,22.2,9,,2021-04-14T06:26:35,2021-04-14T19:43:04,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-15,14.7,9.1,11.7,14.7,6.6,11.3,7.1,73.6,0.229,100.0,4.17,rain,0.0,0.0,22.3,22.5,42.6,1016.6,63.2,11.0,217.2,18.8,7,,2021-04-15T06:25:03,2021-04-15T19:44:07,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-16,13.6,8.9,11.0,13.6,6.8,10.3,5.6,70.2,0.185,100.0,4.17,rain,0.0,0.0,22.5,21.0,50.7,1018.8,72.0,11.1,169.0,14.7,6,,2021-04-16T06:23:30,2021-04-16T19:45:11,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-17,14.2,9.9,11.2,14.2,6.9,10.5,6.3,72.6,0.613,100.0,12.5,rain,0.0,0.0,25.8,31.2,55.0,1016.4,86.0,11.0,181.4,15.7,6,,2021-04-17T06:21:59,2021-04-17T19:46:15,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-18,13.1,9.9,11.1,13.1,7.0,10.2,8.7,85.4,0.0,0.0,0.0,,0.0,0.0,22.3,23.0,26.0,1014.1,89.2,9.7,66.2,5.7,2,,2021-04-18T06:20:28,2021-04-18T19:47:19,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-19,14.1,10.0,11.3,14.1,7.3,11.2,9.2,87.4,1.479,100.0,12.5,rain,0.0,0.0,22.9,20.9,42.9,1013.3,88.9,9.5,40.9,3.6,1,,2021-04-19T06:18:59,2021-04-19T19:48:22,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-20,15.7,10.9,12.5,15.7,10.9,12.5,8.7,77.6,0.007,100.0,4.17,rain,0.0,0.0,33.5,18.7,260.4,1011.9,43.3,11.1,262.0,22.7,8,,2021-04-20T06:17:30,2021-04-20T19:49:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-21,16.7,8.7,12.7,16.7,8.6,12.6,8.0,74.9,0.0,0.0,0.0,,0.0,0.0,19.5,17.2,258.6,1018.0,31.7,11.0,269.9,23.5,9,,2021-04-21T06:16:01,2021-04-21T19:50:30,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-22,18.3,9.7,13.6,18.3,9.7,13.6,8.7,73.2,0.0,0.0,0.0,,0.0,0.0,13.7,11.5,236.4,1021.9,15.1,11.0,314.0,27.3,9,,2021-04-22T06:14:34,2021-04-22T19:51:34,0.34,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-23,18.2,11.3,15.2,18.2,11.3,15.2,8.5,65.4,0.0,0.0,0.0,,0.0,0.0,20.4,11.4,240.4,1019.8,58.9,11.0,188.5,16.3,7,,2021-04-23T06:13:08,2021-04-23T19:52:37,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-24,17.0,11.9,13.9,17.0,11.9,13.9,10.4,80.4,0.328,100.0,16.67,rain,0.0,0.0,22.7,28.2,51.2,1020.3,85.8,10.6,132.5,11.4,5,,2021-04-24T06:11:42,2021-04-24T19:53:41,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-25,12.4,9.9,11.1,12.4,6.9,10.7,7.7,79.9,0.69,100.0,12.5,rain,0.0,0.0,46.4,30.3,49.0,1017.0,88.6,11.0,46.8,4.0,2,,2021-04-25T06:10:18,2021-04-25T19:54:45,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-26,16.0,8.9,12.1,16.0,6.6,11.4,6.1,67.8,0.023,100.0,4.17,rain,0.0,0.0,19.9,21.4,37.1,1017.4,46.9,11.1,274.2,23.6,9,,2021-04-26T06:08:55,2021-04-26T19:55:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-27,18.6,7.8,13.3,18.6,7.8,13.3,6.1,63.4,0.0,0.0,0.0,,0.0,0.0,15.9,12.5,297.2,1014.2,45.7,11.0,267.6,23.1,9,,2021-04-27T06:07:32,2021-04-27T19:56:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-28,19.6,10.7,15.1,19.6,10.7,15.1,8.9,66.9,0.0,0.0,0.0,,0.0,0.0,15.3,18.2,18.7,1013.1,51.3,11.1,196.4,17.1,8,,2021-04-28T06:06:11,2021-04-28T19:57:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-29,20.1,11.0,15.0,20.1,11.0,15.0,9.9,73.2,0.049,100.0,4.17,rain,0.0,0.0,16.0,22.3,25.7,1014.3,42.0,11.0,234.8,20.3,9,,2021-04-29T06:04:51,2021-04-29T19:58:59,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-04-30,22.6,11.1,17.2,22.6,11.1,17.2,11.5,70.0,0.0,0.0,0.0,,0.0,0.0,17.3,13.4,288.3,1015.7,33.8,11.1,304.8,26.6,9,,2021-04-30T06:03:32,2021-04-30T20:00:02,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-05-01,26.3,14.1,20.5,26.3,14.1,20.5,12.4,60.8,0.0,0.0,0.0,,0.0,0.0,17.8,9.9,246.1,1014.7,36.1,11.0,285.7,24.7,9,,2021-05-01T06:02:14,2021-05-01T20:01:05,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-05-02,28.7,18.4,22.5,27.9,18.4,22.4,13.0,57.0,0.0,0.0,0.0,,0.0,0.0,29.5,18.0,260.9,1010.8,51.6,11.1,222.4,19.2,8,,2021-05-02T06:00:57,2021-05-02T20:02:08,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-05-03,24.8,17.5,21.6,24.8,17.5,21.6,12.7,57.2,0.0,0.0,0.0,,0.0,0.0,20.5,17.5,317.4,1011.3,50.8,11.1,235.1,20.5,8,,2021-05-03T05:59:42,2021-05-03T20:03:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-05-04,22.3,15.8,19.0,22.3,15.8,19.0,11.2,61.0,0.0,0.0,0.0,,0.0,0.0,22.8,24.7,42.8,1016.0,55.0,11.1,257.0,22.3,9,,2021-05-04T05:58:27,2021-05-04T20:04:13,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2021-05-05,20.9,13.8,17.2,20.9,13.8,17.2,10.7,65.6,0.0,0.0,0.0,,0.0,0.0,21.1,15.8,15.4,1012.0,41.6,11.0,262.4,22.5,9,,2021-05-05T05:57:14,2021-05-05T20:05:16,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2021-05-06,21.0,14.2,17.5,21.0,14.2,17.5,13.0,75.8,0.43,100.0,8.33,rain,0.0,0.0,14.0,13.7,254.1,1012.3,32.3,11.0,304.8,26.2,9,,2021-05-06T05:56:03,2021-05-06T20:06:18,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2021-05-07,25.1,14.1,20.4,25.1,14.1,20.4,12.2,60.9,0.0,0.0,0.0,,0.0,0.0,14.7,12.1,215.8,1014.0,41.5,11.1,241.7,20.9,8,,2021-05-07T05:54:53,2021-05-07T20:07:20,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-05-08,22.5,14.6,18.0,22.5,14.6,18.0,12.8,72.2,2.45,100.0,8.33,rain,0.0,0.0,25.9,24.6,34.7,1013.6,77.2,10.9,247.5,21.5,7,,2021-05-08T05:53:44,2021-05-08T20:08:21,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-05-09,17.5,11.7,14.6,17.5,11.7,14.6,7.2,62.7,0.033,100.0,4.17,rain,0.0,0.0,25.5,27.7,55.5,1024.1,33.9,11.1,342.3,29.6,10,,2021-05-09T05:52:37,2021-05-09T20:09:23,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
2021-05-10,17.2,10.5,13.7,17.2,10.5,13.7,6.1,60.8,0.0,0.0,0.0,,0.0,0.0,50.0,29.8,57.5,1023.1,5.5,11.1,351.7,30.3,10,,2021-05-10T05:51:31,2021-05-10T20:10:24,0.95,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
2021-05-11,18.1,10.4,14.3,18.1,10.4,14.3,6.5,60.3,0.0,0.0,0.0,,0.0,0.0,26.8,27.6,59.2,1017.8,1.2,11.1,345.0,29.7,10,,2021-05-11T05:50:26,2021-05-11T20:11:24,0.0,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
